id_commande,date_commande,date_livraison,montant_€,retard_jours,satisfaction_1-5,retard,jour_semaine_commande,mois_commande,fournisseur_BioMedica,fournisseur_ClinLab Services,fournisseur_GlobalMeds,fournisseur_HealthTech Group,fournisseur_MedSupply SAS,fournisseur_PharmOne Europe,fournisseur_PharmaCore,fournisseur_Sanitech,fournisseur_VitalLab,catégorie_achat_Entretien,catégorie_achat_Formation,catégorie_achat_Informatique,catégorie_achat_Logistique,catégorie_achat_Matériel labo,catégorie_achat_Médicaments,catégorie_achat_Services externes,catégorie_achat_Sécurité,catégorie_achat_Équipements médicaux,statut_En cours,statut_Reçu,risque_retard
1497,2025-06-14,2025-06-13,7527.8,0,1.4,0,5,6,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5845770858040186
1498,2025-05-04,2025-05-04,16943.95,0,3.8,0,6,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.586319419095045
1499,2025-02-12,2025-02-12,15662.39,0,1.3,0,2,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.38006686113289456
1500,2025-02-25,2025-02-28,7292.92,0,3.1,0,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,0.4062053374794301
1501,2025-04-07,2025-04-09,15785.77,0,4.9,0,0,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.44536977276612005
1502,2025-04-02,2025-04-13,4388.01,6,2.5,1,2,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6285446544158917
1503,2025-03-06,2025-03-08,2934.36,0,2.7,0,3,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6494643769514196
1504,2025-04-22,2025-04-30,7164.52,3,3.7,1,1,4,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0.3561248635926956
1505,2025-06-04,2025-06-17,14150.95,8,3.8,1,2,6,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.4907059623919915
1506,2025-06-10,2025-06-12,4600.59,0,3.1,0,1,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.390969215001439
1507,2025-06-16,2025-06-20,4217.29,0,4.5,0,0,6,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.526011681963424
1508,2025-06-25,2025-07-03,12660.65,3,3.5,1,2,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.34169159739743815
1509,2025-02-18,2025-02-26,7604.11,3,2.9,1,1,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5658175985940272
1510,2025-02-12,2025-02-11,1457.23,0,3.7,0,2,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0.5304921507964291
1511,2025-05-02,2025-05-08,1251.3,1,2.5,1,4,5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.6396136588390711
1512,2025-01-09,2025-01-15,9283.7,1,1.0,1,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.6080141446356074
1513,2025-06-15,2025-06-27,12850.5,7,4.1,1,6,6,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0.349600666690419
1514,2025-02-17,2025-02-26,12770.94,4,4.9,1,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.5495163947480285
1515,2025-04-26,2025-04-28,12894.76,0,1.3,0,5,4,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.5636947545562898
1516,2025-04-19,2025-04-22,11845.14,0,3.3,0,5,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.3591794514973982
1517,2025-02-09,2025-02-09,13539.1,0,3.0,0,6,2,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.37494991598173605
1518,2025-03-16,2025-03-18,15343.16,0,3.3,0,6,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.5219034953923014
1519,2025-04-09,2025-04-11,7711.48,0,4.1,0,2,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.4699497730346849
1520,2025-03-05,2025-03-10,18761.16,0,3.4,0,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.48532012193200036
1521,2025-03-30,2025-03-29,12547.97,0,2.9,0,6,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5231398289720095
1522,2025-05-02,2025-05-15,9193.74,8,2.6,1,4,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6246877295356863
1523,2025-02-15,2025-02-13,17032.68,0,5.0,0,5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.34592146894451015
1524,2025-03-03,2025-03-06,13136.1,0,2.3,0,0,3,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.394294412625333
1525,2025-03-11,2025-03-23,546.66,7,2.7,1,1,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.4653908623756284
1526,2025-04-17,2025-04-28,12880.9,6,4.9,1,3,4,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.4733577980849837
1527,2025-06-14,2025-06-16,17486.93,0,2.8,0,5,6,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.5243052199550858
1528,2025-01-29,2025-01-30,16680.89,0,4.3,0,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.37266180974385676
1529,2025-02-28,2025-03-08,18708.54,3,2.2,1,4,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.49463160156477665
1530,2025-02-03,2025-02-18,13471.95,10,4.5,1,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.5258626021860461
1531,2025-03-18,2025-03-16,17378.96,0,1.2,0,1,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.39518015411926855
1532,2025-02-12,2025-02-21,751.93,4,3.4,1,2,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.6134797836776219
1533,2025-04-09,2025-04-21,6171.67,7,1.8,1,2,4,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.5805595949596968
1534,2025-06-07,2025-06-17,17814.47,5,1.3,1,5,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.46590062801891
1535,2025-02-01,2025-02-09,7448.51,3,1.2,1,5,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6932049825082871
1536,2025-01-02,2025-01-08,12563.79,1,2.7,1,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5929053917348702
1537,2025-06-05,2025-06-12,19202.34,2,4.0,1,3,6,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0.535349682479124
1538,2025-06-14,2025-06-14,6444.78,0,2.4,0,5,6,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5355694884325647
1539,2025-03-27,2025-04-09,4114.29,8,2.6,1,3,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5190750414866301
1540,2025-02-20,2025-02-25,1122.73,0,2.1,0,3,2,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.569404644802849
1541,2025-06-11,2025-06-24,1754.31,8,4.0,1,2,6,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0.40013600872254595
1542,2025-02-21,2025-02-26,1412.8,0,3.6,0,4,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5090274233056437
1543,2025-05-31,2025-06-08,8450.32,3,3.9,1,5,5,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.564898019593788
1544,2025-02-24,2025-02-27,19503.26,0,4.2,0,0,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.43720059286659696
1545,2025-06-01,2025-06-07,16148.23,1,3.4,1,6,6,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.4674784037432041
1546,2025-01-14,2025-01-13,16475.24,0,2.2,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.49703405960017427
1547,2025-05-17,2025-06-01,15598.57,10,2.3,1,5,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.5653285020318696
1548,2025-05-29,2025-05-28,6976.37,0,4.6,0,3,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.4817521321473442
1549,2025-05-24,2025-05-29,2492.57,0,3.2,0,5,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.505749308449531
1550,2025-03-10,2025-03-24,7767.55,9,1.5,1,0,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.5674501599542229
1551,2025-02-02,2025-02-05,6127.99,0,3.9,0,6,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.46340725998249965
1552,2025-06-27,2025-06-27,14344.06,0,2.7,0,4,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.426983739707536
1553,2025-03-19,2025-03-31,13390.14,7,2.7,1,2,3,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.5227362424124188
1554,2025-04-25,2025-05-05,8477.96,5,4.1,1,4,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.5254357721848308
1555,2025-03-01,2025-03-12,6151.11,6,1.4,1,5,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.5395706330783034
1556,2025-04-26,2025-05-07,1578.15,6,4.8,1,5,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.5149290055398175
1557,2025-03-23,2025-04-07,14874.37,10,3.0,1,6,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.5532475062140171
1558,2025-05-10,2025-05-18,19370.76,3,4.2,1,5,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.5558854557980497
1559,2025-01-04,2025-01-03,19463.57,0,4.4,0,5,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5315532204206341
1560,2025-05-17,2025-05-18,2672.92,0,1.1,0,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.48386575454335573
1561,2025-02-11,2025-02-25,16812.42,9,3.5,1,1,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0.4989743601460675
1562,2025-03-02,2025-03-05,5398.76,0,2.4,0,6,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.5415818414034509
1563,2025-04-16,2025-04-21,12954.47,0,3.2,0,2,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.5924385533508186
1564,2025-05-25,2025-05-26,3961.91,0,4.5,0,6,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.4986713324472607
1565,2025-04-23,2025-05-03,1115.24,5,3.5,1,2,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.4493734046334764
1566,2025-03-03,2025-03-09,13104.11,1,4.7,1,0,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.5306690758005979
1567,2025-01-20,2025-01-28,18290.93,3,4.0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.4276182507828552
1568,2025-03-08,2025-03-07,2297.64,0,2.2,0,5,3,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,0.42130295021929903
1569,2025-04-02,2025-04-09,15091.88,2,4.9,1,2,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5813795186094388
1570,2025-01-19,2025-01-21,14594.05,0,4.2,0,6,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.6056093745441542
1571,2025-03-02,2025-03-01,11613.6,0,1.8,0,6,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5919400746996849
1572,2025-03-03,2025-03-05,6391.04,0,4.6,0,0,3,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.27828449077944184
1573,2025-03-18,2025-04-02,9298.26,10,2.7,1,1,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0.4422576228329005
1574,2025-02-10,2025-02-24,2403.22,9,1.6,1,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6619094124839581
1575,2025-02-06,2025-02-07,16671.89,0,4.5,0,3,2,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,0.44079593083399976
1576,2025-06-10,2025-06-08,824.28,0,2.3,0,1,6,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0.34687973738770145
1577,2025-01-09,2025-01-22,13257.31,8,3.1,1,3,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.5155536882446669
1578,2025-05-19,2025-05-25,3333.38,1,2.5,1,0,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.41718996590738183
1579,2025-06-13,2025-06-24,6203.69,6,1.1,1,4,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.6537834184839904
1580,2025-03-09,2025-03-16,6169.93,2,5.0,1,6,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.48805366012628915
1581,2025-04-06,2025-04-19,17620.58,8,1.9,1,6,4,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0.6231671072590439
1582,2025-04-27,2025-04-25,14005.72,0,1.0,0,6,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.6146763191386799
1583,2025-04-01,2025-04-11,5448.29,5,4.2,1,1,4,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.49542556315593606
1584,2025-05-23,2025-05-29,8211.85,1,2.8,1,4,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.5043586018903251
1585,2025-01-30,2025-02-05,15045.75,1,3.6,1,3,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5228287670022036
1586,2025-01-24,2025-01-30,14096.84,1,1.6,1,4,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.4892235142727175
1587,2025-04-19,2025-04-21,14270.88,0,2.3,0,5,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.5638316177243442
1588,2025-03-30,2025-04-04,16216.69,0,3.2,0,6,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.6025314197447472
1589,2025-05-19,2025-05-20,18933.65,0,4.1,0,0,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.29455475700406003
1590,2025-04-04,2025-04-16,6512.02,7,2.8,1,4,4,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,0.483502380317855
1591,2025-06-14,2025-06-28,19757.5,9,4.2,1,5,6,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.501592293365861
1592,2025-02-16,2025-02-27,7689.47,6,1.2,1,6,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.5904980722390379
1593,2025-01-21,2025-01-30,8205.07,4,4.1,1,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,0.36844328684193356
1594,2025-02-21,2025-02-25,15379.66,0,4.6,0,4,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4460125795973464
1595,2025-04-23,2025-04-27,5604.35,0,5.0,0,2,4,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.3280269598819537
1596,2025-02-15,2025-02-28,11560.63,8,3.1,1,5,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5409339780647429
1597,2025-05-07,2025-05-11,5411.57,0,1.1,0,2,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.5847742784119045
1598,2025-01-19,2025-01-26,8918.87,2,4.9,1,6,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.45042234409472176
1599,2025-03-29,2025-04-08,12192.51,5,2.6,1,5,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.5445266870959842
1600,2025-01-22,2025-01-24,3083.36,0,3.0,0,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.480071199296864
1601,2025-05-09,2025-05-20,19356.25,6,4.5,1,4,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.5470986210188821
1602,2025-04-16,2025-04-17,11016.07,0,2.1,0,2,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.3556843492602685
1603,2025-05-09,2025-05-24,16491.35,10,3.4,1,4,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.5400820699117995
1604,2025-06-01,2025-06-14,10939.96,8,4.6,1,6,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.6246025768854849
1605,2025-03-01,2025-03-14,19013.13,8,2.2,1,5,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.4798547131844574
1606,2025-06-21,2025-07-03,17608.24,7,1.1,1,5,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.5381713576338304
1607,2025-04-13,2025-04-22,13517.84,4,4.7,1,6,4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.49371596083596475
1608,2025-01-08,2025-01-19,11716.81,6,2.4,1,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5886705774941567
1609,2025-03-15,2025-03-28,5502.86,8,1.1,1,5,3,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.3827741279635425
1610,2025-03-15,2025-03-30,4497.71,10,2.4,1,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.41896888981425545
1611,2025-05-30,2025-06-06,6012.73,2,4.4,1,4,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.4174014799402864
1612,2025-06-06,2025-06-11,12310.77,0,1.9,0,4,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.5234968374996918
1613,2025-04-23,2025-05-05,4582.35,7,1.8,1,2,4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.530571817947487
1614,2025-05-12,2025-05-17,12918.77,0,4.3,0,0,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.4552520128196199
1615,2025-05-06,2025-05-10,10759.98,0,2.5,0,1,5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.512152320936369
1616,2025-06-20,2025-06-24,4626.72,0,2.1,0,4,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.44867331081388667
1617,2025-04-08,2025-04-15,8951.0,2,1.3,1,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.5221987053203908
1618,2025-06-25,2025-07-08,7189.08,8,2.5,1,2,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.622182174401128
1619,2025-03-06,2025-03-14,10256.15,3,1.7,1,3,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6167076673200315
1620,2025-06-07,2025-06-21,17995.24,9,2.1,1,5,6,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5884095211559872
1621,2025-04-05,2025-04-12,9461.68,2,4.4,1,5,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.5696164858711144
1622,2025-03-23,2025-03-30,19883.84,2,4.5,1,6,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5002420908842123
1623,2025-06-22,2025-06-24,16084.42,0,2.3,0,6,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.5694382326464491
1624,2025-06-11,2025-06-23,10808.2,7,4.8,1,2,6,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0.3984695757064924
1625,2025-03-24,2025-03-25,18657.06,0,4.0,0,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0.5720636937801498
1626,2025-04-14,2025-04-13,2817.94,0,2.1,0,0,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0.5597008906730057
1627,2025-01-27,2025-02-09,1256.27,8,1.5,1,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5726461736175644
1628,2025-04-29,2025-05-13,10606.41,9,3.8,1,1,4,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5362496048049834
1629,2025-04-28,2025-05-05,12295.38,2,2.7,1,0,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6560209097378471
1630,2025-02-26,2025-03-09,15910.54,6,3.3,1,2,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.4123199103302775
1631,2025-06-27,2025-06-29,19946.33,0,2.4,0,4,6,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5221487580270116
1632,2025-03-20,2025-03-31,9864.11,6,1.0,1,3,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.5965107027794996
1633,2025-06-15,2025-06-28,15501.84,8,4.4,1,6,6,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5678346042029275
1634,2025-06-11,2025-06-11,10057.16,0,4.3,0,2,6,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.47249079245284054
1635,2025-04-07,2025-04-22,11670.84,10,2.4,1,0,4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.5616951210690426
1636,2025-02-16,2025-02-26,10557.47,5,4.5,1,6,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.46542795216959504
1637,2025-04-24,2025-04-26,1282.88,0,4.2,0,3,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.34491058396073426
1638,2025-01-23,2025-01-28,2683.99,0,3.3,0,3,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.5368696974241094
1639,2025-06-14,2025-06-23,14186.28,4,4.3,1,5,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.4649230433866175
1640,2025-04-04,2025-04-10,10423.55,1,3.6,1,4,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6337829005278355
1641,2025-03-13,2025-03-12,6218.76,0,1.8,0,3,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.4850470156344961
1642,2025-05-07,2025-05-20,2074.1,8,1.4,1,2,5,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,0.4307863786068825
1643,2025-05-10,2025-05-21,18694.02,6,2.3,1,5,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.5274356903141745
1644,2025-06-15,2025-06-22,14746.78,2,3.8,1,6,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.47844323538749134
1645,2025-02-20,2025-03-05,11816.6,8,3.0,1,3,2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5485536757136958
1646,2025-02-03,2025-02-10,16009.92,2,1.5,1,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.3411642483995278
1647,2025-06-14,2025-06-22,2174.49,3,2.6,1,5,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6295823911591414
1648,2025-05-19,2025-06-01,13036.21,8,3.7,1,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.4622183246610675
1649,2025-04-10,2025-04-24,11640.58,9,1.2,1,3,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.6134953041368003
1650,2025-01-14,2025-01-28,7769.71,9,1.8,1,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5277819342327256
1651,2025-03-16,2025-03-23,13626.94,2,1.6,1,6,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.603394655459837
1652,2025-06-07,2025-06-16,3292.55,4,4.7,1,5,6,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.43244714782748095
1653,2025-02-10,2025-02-14,16826.22,0,4.9,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3633593574492929
1654,2025-01-18,2025-01-26,2654.44,3,3.5,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.42381750996302653
1655,2025-04-26,2025-04-28,16148.86,0,1.5,0,5,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.5278634761763967
1656,2025-02-19,2025-02-22,7524.96,0,4.2,0,2,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.48042883112532414
1657,2025-02-23,2025-03-07,4348.17,7,3.9,1,6,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.5897993901727575
1658,2025-01-26,2025-02-05,7385.4,5,3.5,1,6,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,0.47205329428928455
1659,2025-02-11,2025-02-13,13228.49,0,3.6,0,1,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.34743236868439376
1660,2025-03-31,2025-04-07,10806.67,2,1.9,1,0,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0.45589203008662815
1661,2025-06-18,2025-06-24,1669.52,1,3.3,1,2,6,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.48500468051220696
